,latitude,longitude,frp
1789,-37.57704,147.55829,7.1
1790,-37.57684,147.54686,2.7
1791,-37.57674,147.5625,7.3
1792,-37.57673,147.515,18.4
1793,-37.57656,147.55289,7.1
1794,-37.57648,149.32768,6.5
1795,-37.57631,147.53754,22.2
1796,-37.57616,147.54556,18.2
1797,-37.57608,147.54752,9.9
1798,-37.57594,147.53609,3.7
1799,-37.57579,149.34592,2.1
1800,-37.5757,147.52039,19.9
1801,-37.57561,147.54216,9.9
1802,-37.57536,149.32419,6.1
1803,-37.57532,147.54277,26.0
1804,-37.5752,147.55321,5.7
1805,-37.57515,147.55077,23.7
1806,-37.57513,147.53676,7.1
1807,-37.57507,147.5114,4.5
1808,-37.57486,149.31715,2.7
1809,-37.57464,147.53134,7.1
1810,-37.57463,149.31873,3.4
1811,-37.57457,147.51961,2.2
1812,-37.57457,147.53386,14.6
1813,-37.57447,149.03134,2.3
1814,-37.57439,148.5912,5.0
1815,-37.57432,147.548,26.0
1816,-37.57432,148.62062,2.3
1817,-37.57413,147.55605,23.7
1818,-37.5741,147.51405,2.2
1819,-37.57407,149.3401,2.2
1820,-37.57402,147.51678,34.9
1821,-37.57398,149.02423,2.3
1822,-37.57369,149.03001,2.5
1823,-37.57367,147.52042,5.4
1824,-37.57367,147.53105,22.2
1825,-37.57355,147.53909,18.2
1826,-37.57353,148.59509,24.0
1827,-37.57351,147.52449,4.0
1828,-37.57351,147.54587,6.3
1829,-37.57332,147.55325,24.5
1830,-37.5732,148.59698,14.4
1831,-37.57318,147.55807,4.9
1832,-37.57317,147.51489,1.8
1833,-37.57317,149.32996,2.3
1834,-37.57315,149.02299,2.1
1835,-37.57307,147.56145,21.6
1836,-37.57306,147.51395,16.0
1837,-37.57297,147.52217,34.9
1838,-37.57272,147.55249,27.3
1839,-37.57268,147.50934,1.8
1840,-37.57268,147.5363,22.2
1841,-37.57265,147.54527,5.7
1842,-37.57265,149.34593,4.4
1843,-37.57255,149.32632,6.5
1844,-37.57253,147.54433,18.2
1845,-37.57249,147.55879,7.1
1846,-37.57248,148.59598,2.2
1847,-37.57232,149.3342,2.2
1848,-37.5723,147.55862,24.5
1849,-37.57227,147.54709,27.3
1850,-37.57203,147.51933,47.4
1851,-37.57201,148.6028,14.4
1852,-37.57199,147.55318,7.1
1853,-37.57198,147.51715,1.7
1854,-37.57195,147.52744,43.4
1855,-37.57186,149.3459,6.1
1856,-37.57182,147.5417,8.2
1857,-37.57168,147.54153,26.0
1858,-37.57151,147.54776,9.9
1859,-37.57151,147.54956,23.7
1860,-37.57141,149.02661,4.9
1861,-37.57137,147.53632,8.2
1862,-37.57135,149.32393,2.3
1863,-37.57135,149.33868,6.1
1864,-37.5712,149.33273,13.1
1865,-37.57112,148.6201,3.3
1866,-37.57103,147.54236,9.9
1867,-37.57102,147.52466,47.4
1868,-37.57098,147.53786,6.3
1869,-37.57095,147.51649,2.7
1870,-37.57093,147.53101,11.3
1871,-37.57092,147.53268,43.4
1872,-37.57087,149.34518,4.0
1873,-37.57085,149.33163,6.1
1874,-37.57068,147.54677,26.0
1875,-37.57056,147.53699,7.1
1876,-37.57052,149.32812,5.2
1877,-37.57049,147.52567,11.3
1878,-37.57048,147.55489,23.7
1879,-37.57034,149.32455,6.1
1880,-37.57009,147.53171,7.1
1881,-37.57005,147.53719,4.0
1882,-37.57003,147.52022,3.7
1883,-37.57003,147.52991,19.5
1884,-37.56991,147.5379,13.2
1885,-37.56985,149.33913,13.1
1886,-37.5697,147.55762,6.9
1887,-37.56967,147.55209,24.5
1888,-37.56963,148.6017,2.4
1889,-37.56961,147.52637,5.4
1890,-37.56957,147.51462,3.7
1891,-37.56932,147.52104,34.9
1892,-37.56913,147.52092,5.4
1893,-37.56909,149.33931,4.0
1894,-37.56903,147.53513,19.5
1895,-37.5689,147.54312,13.2
1896,-37.56882,147.55678,4.5
1897,-37.56866,147.55894,4.9
1898,-37.56863,147.5153,1.8
1899,-37.56857,148.60875,2.0
1900,-37.56855,148.14803,5.5
1901,-37.56833,147.52942,6.1
1902,-37.56826,149.34373,2.2
1903,-37.56818,147.55312,27.3
1904,-37.56812,148.60272,3.1
1905,-37.56783,149.34871,4.4
1906,-37.56772,147.5475,27.3
1907,-37.56747,147.55392,10.8
1908,-37.56737,148.60556,46.3
1909,-37.56735,147.52878,4.0
1910,-37.56734,147.55014,6.3
1911,-37.56726,147.54204,8.2
1912,-37.56722,149.33313,2.3
1913,-37.56718,148.14444,4.6
1914,-37.56696,147.5482,15.6
1915,-37.56688,149.27647,1.3
1916,-37.56681,149.34586,3.3
1917,-37.56648,147.54272,15.6
1918,-37.56646,147.54945,4.5
1919,-37.5664,149.33746,2.2
1920,-37.56631,149.33904,3.3
1921,-37.56626,148.14624,1.3
1922,-37.5662,148.6114,7.4
1923,-37.56605,148.15009,4.5
1924,-37.56583,149.33214,3.6
1925,-37.56533,148.19368,2.8
1926,-37.56531,148.60841,2.4
1927,-37.56511,149.34894,1.7
1928,-37.56492,147.5425,6.3
1929,-37.56491,148.18843,2.8
1930,-37.5648,148.1469,5.5
1931,-37.56462,148.19701,11.5
1932,-37.56446,148.18282,1.8
1933,-37.56398,147.54176,6.3
1934,-37.56394,149.34711,5.2
1935,-37.56389,149.27638,5.5
1936,-37.56376,148.60941,2.0
1937,-37.56337,149.3432,1.7
1938,-37.56331,148.60341,3.1
1939,-37.5633,149.28044,3.4
1940,-37.56314,148.70317,4.5
1941,-37.56254,149.34769,1.9
1942,-37.56239,148.59106,1.7
1943,-37.56237,149.28397,2.6
1944,-37.56203,148.59157,7.5
1945,-37.56187,149.27695,5.8
1946,-37.56173,149.3457,3.3
1947,-37.56146,149.27422,5.5
1948,-37.56104,148.19954,4.1
1949,-37.56101,148.70407,6.2
1950,-37.56082,148.19603,11.5
1951,-37.56079,149.28188,9.1
1952,-37.56065,149.34132,1.9
1953,-37.56063,148.19444,2.8
1954,-37.56051,148.60907,2.9
1955,-37.56039,148.62944,5.7
1956,-37.56001,148.60287,2.9
1957,-37.55982,149.2858,2.6
1958,-37.55969,148.60324,7.1
1959,-37.5591,149.34996,7.2
1960,-37.55899,148.59027,2.9
1961,-37.55893,149.21407,1.1
1962,-37.55872,148.62833,22.3
1963,-37.55868,148.1985,11.6
1964,-37.55848,148.60379,5.4
1965,-37.55825,148.70309,1.4
1966,-37.55793,149.27956,4.9
1967,-37.55785,149.29128,2.6
1968,-37.55781,149.36179,2.1
1969,-37.55775,148.63535,4.6
1970,-37.55766,149.34715,1.7
1971,-37.55754,148.591,3.1
1972,-37.55753,148.63429,17.8
1973,-37.5574,149.2838,3.9
1974,-37.55735,149.28424,2.6
1975,-37.55724,148.62903,4.6
1976,-37.55718,149.35907,2.4
1977,-37.55674,148.62265,6.1
1978,-37.55669,149.34596,5.6
1979,-37.55655,149.06697,2.4
1980,-37.55651,149.0676,2.4
1981,-37.55641,148.62766,5.9
1982,-37.55636,148.20042,4.1
1983,-37.55608,148.62119,22.3
1984,-37.55595,148.19533,3.7
1985,-37.55595,148.20042,5.7
1986,-37.55581,149.28612,17.9
1987,-37.55572,148.60991,2.9
1988,-37.55572,149.29512,2.6
1989,-37.55557,148.63016,5.7
1990,-37.55554,149.28676,9.6
1991,-37.55554,149.34015,4.2
1992,-37.55518,148.60321,2.9
1993,-37.5551,148.62376,5.7
1994,-37.55504,148.62831,7.1
1995,-37.55498,149.34544,1.9
1996,-37.55488,148.6272,22.3
1997,-37.55465,148.60805,18.0
1998,-37.55463,148.59639,2.9
1999,-37.55451,149.0683,6.1
2000,-37.5543,148.62073,7.5
2001,-37.55426,149.35281,10.0
2002,-37.55417,148.61108,4.9
2003,-37.55413,148.5901,2.9
2004,-37.55397,149.28932,2.6
2005,-37.55367,148.60425,5.4
2006,-37.55367,148.63319,17.8
2007,-37.55335,149.29886,3.9
2008,-37.5533,149.29327,3.9
2009,-37.55291,148.62148,7.1
2010,-37.55284,149.2916,2.6
2011,-37.55279,148.59235,3.1
2012,-37.55268,148.59093,3.1
2013,-37.55263,149.33751,2.9
2014,-37.55244,148.62978,11.6
2015,-37.55234,149.28462,2.6
2016,-37.55224,148.62007,33.2
2017,-37.55219,149.35385,2.1
2018,-37.55215,148.61369,7.5
2019,-37.55211,148.19958,5.7
2020,-37.55193,148.62338,7.5
2021,-37.55169,148.20146,4.1
2022,-37.55169,149.34674,5.6
2023,-37.55159,149.06725,2.4
2024,-37.55152,149.28729,3.9
2025,-37.55143,148.6171,7.5
2026,-37.55141,148.59363,3.9
2027,-37.55128,148.19629,3.7
2028,-37.55123,148.63719,1.8
2029,-37.5512,149.34727,10.0
2030,-37.55103,148.62607,33.2
2031,-37.55092,148.6107,1.8
2032,-37.55083,148.60683,18.0
2033,-37.55077,148.63092,13.5
2034,-37.5507,148.61438,5.0
2035,-37.55062,149.06694,6.1
2036,-37.55037,148.60382,1.8
2037,-37.55031,149.35149,10.0
2038,-37.55029,148.62453,13.5
2039,-37.55019,148.60728,3.8
2040,-37.55011,148.6304,5.9
2041,-37.54998,148.20216,10.2
2042,-37.54983,148.61816,3.5
2043,-37.54982,148.63205,20.5
2044,-37.54979,148.59653,2.1
2045,-37.54976,149.29829,4.1
2046,-37.54958,148.61302,18.0
2047,-37.54941,148.54694,1.4
2048,-37.54937,148.61191,3.5
2049,-37.54905,149.30225,3.1
2050,-37.54885,149.30652,3.9
2051,-37.54872,148.63103,7.1
2052,-37.54869,148.60796,5.0
2053,-37.54865,149.0647,4.6
2054,-37.54839,148.61891,33.2
2055,-37.54833,149.29922,3.9
2056,-37.54832,148.59753,2.2
2057,-37.54813,148.63672,11.6
2058,-37.54806,148.62367,7.5
2059,-37.54798,149.2924,4.1
2060,-37.54783,149.29207,2.6
2061,-37.54764,148.63055,11.6
2062,-37.54735,149.29651,6.1
2063,-37.54715,149.07469,2.9
2064,-37.54712,148.62411,7.5
2065,-37.54691,148.59654,1.9
2066,-37.54671,149.34787,4.2
2067,-37.5467,149.06569,12.1
2068,-37.54664,149.06783,3.9
2069,-37.54662,148.61775,7.5
2070,-37.54662,148.62428,7.1
2071,-37.54641,148.63786,1.8
2072,-37.5463,149.3504,14.3
2073,-37.54617,149.06128,3.9
2074,-37.54612,148.61148,1.8
2075,-37.54598,148.63092,20.5
2076,-37.54596,148.63167,13.5
2077,-37.54589,148.61658,7.5
2078,-37.54581,148.54694,2.4
2079,-37.54553,149.30717,4.1
2080,-37.54549,148.62529,13.5
2081,-37.54543,149.0719,8.9
2082,-37.54543,149.35454,6.2
2083,-37.54464,148.54797,1.9
2084,-37.54447,148.59076,2.1
2085,-37.54445,148.61732,5.0
2086,-37.54444,149.35922,6.2
2087,-37.54416,148.5415,1.4
2088,-37.54383,149.30692,3.6
2089,-37.54379,149.30142,4.1
2090,-37.54356,149.30342,3.4
2091,-37.54345,149.36386,3.7
2092,-37.54332,149.29965,3.6
2093,-37.54309,149.3054,3.1
2094,-37.54305,148.59192,3.2
2095,-37.54282,148.63126,2.4
2096,-37.54279,149.06447,12.1
2097,-37.54273,149.36322,3.3
2098,-37.54232,148.62492,2.4
2099,-37.54216,149.35497,3.3
2100,-37.54213,148.54073,1.9
2101,-37.54213,148.62978,13.2
2102,-37.54193,149.29532,4.1
2103,-37.54168,149.34819,4.2
2104,-37.54146,149.35326,6.2
2105,-37.54132,149.29948,6.1
2106,-37.54121,149.06168,3.9
2107,-37.54053,148.5415,2.4
2108,-37.53971,148.59204,1.2
2109,-37.53958,149.31033,3.4
2110,-37.53939,148.5425,1.4
2111,-37.53932,149.3145,3.3
2112,-37.53887,149.31445,3.6
2113,-37.53881,149.30728,3.6
2114,-37.53867,149.30791,7.8
2115,-37.53827,148.62866,13.2
2116,-37.53825,149.30852,12.2
2117,-37.53801,148.63193,2.4
2118,-37.53789,148.59018,5.9
2119,-37.53752,148.62564,2.4
2120,-37.53749,148.54219,1.6
2121,-37.53713,149.30859,3.6
2122,-37.53537,147.99745,1.2
2123,-37.53483,149.38445,4.2
2124,-37.53444,148.62746,12.7
2125,-37.53442,149.17455,2.7
2126,-37.53431,149.31502,5.6
2127,-37.5342,149.38629,3.9
2128,-37.53389,149.3889,6.4
2129,-37.53369,149.37889,7.5
2130,-37.53355,149.31328,3.4
2131,-37.53344,148.62259,3.7
2132,-37.5332,148.63257,2.6
2133,-37.53309,149.38753,1.9
2134,-37.53297,148.56816,1.3
2135,-37.5327,148.62619,11.0
2136,-37.53214,149.38046,20.2
2137,-37.53141,149.38193,1.9
2138,-37.53124,149.38481,20.2
2139,-37.53095,149.3248,4.0
2140,-37.53089,149.38306,28.4
2141,-37.53061,148.62621,12.7
2142,-37.53032,149.25812,3.1
2143,-37.53025,149.32927,2.4
2144,-37.53022,149.3264,7.2
2145,-37.53009,148.52516,1.1
2146,-37.53001,148.56871,6.6
2147,-37.52995,149.38744,10.9
2148,-37.52983,149.25128,4.9
2149,-37.52961,149.37587,2.1
2150,-37.5294,148.63219,12.7
2151,-37.52933,148.63251,2.9
2152,-37.52909,149.25308,6.3
2153,-37.52883,149.32707,2.2
2154,-37.52874,149.25725,4.1
2155,-37.52866,149.37933,3.1
2156,-37.52837,148.63309,2.6
2157,-37.52819,148.63814,6.1
2158,-37.52819,149.37904,20.2
2159,-37.52818,149.37238,3.1
2160,-37.52813,148.56825,2.6
2161,-37.52808,149.31825,9.6
2162,-37.52786,148.62656,11.0
2163,-37.52786,149.37733,28.4
2164,-37.52782,149.36992,2.1
2165,-37.52766,149.36475,2.0
2166,-37.52739,148.62621,2.9
2167,-37.52734,148.61996,11.0
2168,-37.52729,149.38336,20.2
2169,-37.52697,149.32355,21.3
2170,-37.52695,149.36453,6.3
2171,-37.52695,149.38158,28.4
2172,-37.52687,149.32051,2.3
2173,-37.52685,148.61365,10.7
2174,-37.52684,149.25084,5.0
2175,-37.52656,148.00481,2.5
2176,-37.52626,149.3647,3.4
2177,-37.52623,148.56728,6.6
2178,-37.5258,149.26555,3.1
2179,-37.52556,148.52663,2.5
2180,-37.52548,148.61996,3.1
2181,-37.52532,149.25859,3.1
2182,-37.52525,149.32999,3.9
2183,-37.52514,149.37334,13.4
2184,-37.52506,149.26263,2.6
2185,-37.52495,149.24451,5.0
2186,-37.52484,149.25179,4.9
2187,-37.52481,149.35982,3.4
2188,-37.52478,149.32314,4.4
2189,-37.52474,148.0072,6.9
2190,-37.52455,148.52319,2.3
2191,-37.52436,149.24493,4.9
2192,-37.52434,149.37816,3.6
2193,-37.52427,149.37749,16.8
2194,-37.52423,148.01421,1.9
2195,-37.52422,148.61748,4.2
2196,-37.52417,148.00807,2.4
2197,-37.52382,149.37123,2.9
2198,-37.52365,148.01274,6.9
2199,-37.52361,148.5275,0.5
2200,-37.52329,148.56834,2.6
2201,-37.52329,148.61279,3.1
2202,-37.52325,149.36356,2.9
2203,-37.52324,148.52185,10.0
2204,-37.52312,149.25624,6.5
2205,-37.52312,149.37239,3.1
2206,-37.52303,148.62332,9.9
2207,-37.523,148.6266,7.2
2208,-37.523,149.32236,21.3
2209,-37.52283,148.01688,3.3
2210,-37.52278,148.56192,2.6
2211,-37.52277,149.26045,4.2
2212,-37.5226,149.36487,2.0
2213,-37.5225,148.62012,7.2
2214,-37.52245,148.56587,6.6
2215,-37.52241,149.76585,3.3
2216,-37.52236,148.01106,3.3
2217,-37.52211,149.36745,13.4
2218,-37.52203,148.61411,19.1
2219,-37.52192,148.00552,2.3
2220,-37.52168,149.26764,11.5
2221,-37.52167,148.56082,2.7
2222,-37.52165,148.00583,1.9
2223,-37.52144,149.76317,1.8
2224,-37.52143,149.77043,3.3
2225,-37.52124,148.57185,34.2
2226,-37.52121,149.37178,13.4
2227,-37.52118,149.75945,1.3
2228,-37.52117,149.24985,6.5
2229,-37.52086,149.25403,5.4
2230,-37.52083,148.01701,1.7
2231,-37.52082,149.26617,6.0
2232,-37.52081,149.32333,2.3
2233,-37.5207,149.32957,5.2
2234,-37.52039,148.61624,14.1
2235,-37.52034,148.01126,1.4
2236,-37.52032,149.25909,6.0
2237,-37.52026,149.7556,10.3
2238,-37.52018,149.32265,5.2
2239,-37.51984,149.25227,6.9
2240,-37.51977,149.32384,4.4
2241,-37.51936,149.24536,6.9
2242,-37.51931,149.76003,10.3
2243,-37.5193,149.24371,4.2
2244,-37.51903,149.32109,10.0
2245,-37.51899,148.5753,4.6
2246,-37.51899,149.24777,5.4
2247,-37.51899,149.26549,2.6
2248,-37.51875,149.37117,2.9
2249,-37.51865,148.56453,6.6
2250,-37.51846,148.56859,4.6
2251,-37.51838,149.7644,6.2
2252,-37.51805,149.37228,28.5
2253,-37.51775,149.2663,11.5
2254,-37.51767,148.62061,7.2
2255,-37.51762,148.57097,3.5
2256,-37.51759,148.01059,0.8
2257,-37.51745,148.57048,34.2
2258,-37.51743,149.76888,6.2
2259,-37.51731,149.37018,5.0
2260,-37.51721,148.61465,19.1
2261,-37.51718,149.25955,6.5
2262,-37.51677,149.26352,4.2
2263,-37.51654,148.6151,14.1
2264,-37.51644,149.37436,29.0
2265,-37.5164,149.77373,8.5
2266,-37.51637,149.27289,11.5
2267,-37.51636,148.59589,7.2
2268,-37.51587,149.26556,4.0
2269,-37.51582,149.26671,6.0
2270,-37.51569,148.59518,2.1
2271,-37.51569,149.33017,5.2
2272,-37.51564,148.56453,2.7
2273,-37.51534,149.25844,5.7
2274,-37.51532,149.25952,6.0
2275,-37.51524,149.33136,3.1
2276,-37.51517,149.3232,5.2
2277,-37.51497,149.25749,5.4
2278,-37.51478,149.32626,1.5
2279,-37.51476,149.32442,7.7
2280,-37.51419,149.32408,10.0
2281,-37.51419,149.37805,13.6
2282,-37.51388,148.60808,9.7
2283,-37.51367,149.37099,36.1
2284,-37.51364,148.56897,4.6
2285,-37.51364,148.56917,8.6
2286,-37.51347,149.37941,28.5
2287,-37.51319,149.3645,36.1
2288,-37.51299,149.32028,1.5
2289,-37.51299,149.37219,28.5
2290,-37.51254,149.36563,21.2
2291,-37.51252,149.37283,29.0
2292,-37.51244,149.27153,7.6
2293,-37.51242,149.27217,1.9
2294,-37.51192,149.77512,0.8
2295,-37.51191,148.60895,1.6
2296,-37.51162,149.37717,29.0
2297,-37.51144,149.27345,4.0
2298,-37.51133,149.27463,1.8
2299,-37.51088,149.26611,4.0
2300,-37.51083,149.26729,4.8
2301,-37.5107,149.26639,1.9
2302,-37.51068,149.33067,2.8
2303,-37.51033,149.25888,5.7
2304,-37.51032,149.26001,4.8
2305,-37.51023,149.33186,3.1
2306,-37.5102,148.52516,1.2
2307,-37.51015,149.32361,2.8
2308,-37.50974,149.3248,7.7
2309,-37.50934,149.32701,5.0
2310,-37.50918,149.37874,13.6
2311,-37.50896,149.26059,3.8
2312,-37.50894,149.46304,2.2
2313,-37.50883,149.3295,1.5
2314,-37.50872,149.3752,3.5
2315,-37.50866,149.37167,36.1
2316,-37.50849,149.27023,7.6
2317,-37.50846,149.38022,23.8
2318,-37.50841,149.46579,0.9
2319,-37.50819,149.36525,36.1
2320,-37.50797,149.37297,23.8
2321,-37.50761,149.37602,93.4
2322,-37.50753,149.36642,9.2
2323,-37.50711,149.27682,21.7
2324,-37.50706,148.60918,1.6
2325,-37.507,149.28142,2.3
2326,-37.50685,149.28262,1.8
2327,-37.50679,149.77577,0.8
2328,-37.50668,149.38052,10.3
2329,-37.50665,149.36829,3.5
2330,-37.50661,149.45981,0.9
2331,-37.50645,149.27411,4.9
2332,-37.50643,149.46552,1.4
2333,-37.50634,149.27531,1.8
2334,-37.50632,148.60519,8.5
2335,-37.5063,149.27483,1.9
2336,-37.50601,148.59546,3.9
2337,-37.5059,149.26678,4.9
2338,-37.50584,149.26796,4.8
2339,-37.50574,149.28342,21.7
2340,-37.50566,149.33109,2.8
2341,-37.50566,149.46927,3.3
2342,-37.50541,149.32559,5.0
2343,-37.50521,149.33234,1.8
2344,-37.50514,149.46207,4.2
2345,-37.50512,149.32388,2.8
2346,-37.50478,149.38771,4.6
2347,-37.50474,149.38986,15.0
2348,-37.50471,149.3251,4.7
2349,-37.50466,149.45952,2.3
2350,-37.50456,148.57686,3.6
2351,-37.50456,149.26903,1.9
2352,-37.50454,149.26894,11.0
2353,-37.50437,149.47075,2.7
2354,-37.50419,149.3797,4.6
2355,-37.50416,149.38297,4.9
2356,-37.504,149.38916,3.8
2357,-37.50389,149.46353,2.7
2358,-37.50367,149.3726,7.5
2359,-37.50347,149.38115,23.8
2360,-37.50342,148.59476,1.7
2361,-37.50341,149.45639,0.8
2362,-37.50316,149.27556,16.4
2363,-37.50298,149.37392,23.8
2364,-37.50284,149.26329,3.8
2365,-37.50282,149.46037,5.4
2366,-37.50277,149.71588,4.8
2367,-37.5027,149.37926,10.3
2368,-37.50253,148.60379,8.5
2369,-37.5025,149.37743,3.2
2370,-37.50238,149.31984,7.4
2371,-37.50223,148.60941,2.6
2372,-37.50201,149.28207,2.3
2373,-37.50191,149.46474,20.3
2374,-37.50185,149.28328,4.0
2375,-37.5018,149.7204,11.3
2376,-37.50175,149.38383,10.3
2377,-37.5017,148.60254,2.8
2378,-37.50148,149.32417,5.6
2379,-37.50146,149.27478,4.9
2380,-37.50136,149.276,4.0
2381,-37.5012,148.5961,2.8
2382,-37.50114,149.32689,1.5
2383,-37.50091,149.2674,4.9
2384,-37.50086,149.72481,11.3
2385,-37.50085,149.2686,8.0
2386,-37.50079,149.38841,15.0
2387,-37.50073,148.59,2.2
2388,-37.50063,148.5265,1.5
2389,-37.50053,149.37086,3.2
2390,-37.5004,149.30902,5.9
2391,-37.50031,149.39578,3.7
2392,-37.50014,149.27742,1.7
2393,-37.5001,149.32425,6.0
2394,-37.49989,149.72937,10.2
2395,-37.49986,149.39291,15.0
2396,-37.49975,149.38815,4.6
2397,-37.49969,149.32547,4.7
2398,-37.49968,149.39098,4.9
2399,-37.49958,149.31726,4.7
2400,-37.49947,149.39716,3.8
2401,-37.49934,149.32089,2.1
2402,-37.4993,149.31433,7.4
2403,-37.49922,149.31847,4.7
2404,-37.49921,148.60435,1.7
2405,-37.49918,149.38037,4.6
2406,-37.49908,149.31041,4.7
2407,-37.49906,148.50629,1.9
2408,-37.49896,149.38957,3.8
2409,-37.49893,149.39737,18.9
2410,-37.49875,149.31163,5.9
2411,-37.49871,148.60249,6.1
2412,-37.49844,149.27174,1.7
2413,-37.49844,149.38179,3.7
2414,-37.49807,149.38564,4.9
2415,-37.49742,149.31447,2.1
2416,-37.49702,148.59724,1.7
2417,-37.49688,148.60303,2.8
2418,-37.49641,148.597,2.8
2419,-37.49596,148.59105,2.2
2420,-37.49591,149.39148,4.8
2421,-37.49556,149.15076,8.1
2422,-37.4955,148.5851,2.2
2423,-37.49542,149.79076,3.4
2424,-37.49527,149.39615,4.1
2425,-37.49517,149.47659,10.2
2426,-37.49498,149.39594,13.2
2427,-37.49491,149.40483,2.7
2428,-37.49472,149.38869,2.0
2429,-37.49443,149.39755,3.8
2430,-37.49406,149.40034,13.2
2431,-37.49393,149.39015,3.8
2432,-37.49314,149.40475,8.0
2433,-37.49273,149.1512,1.2
2434,-37.49239,149.79239,1.0
2435,-37.49214,149.78857,1.0
2436,-37.49209,149.15027,2.5
2437,-37.49142,149.78922,3.4
2438,-37.49129,149.41132,3.4
2439,-37.49118,149.47531,10.2
2440,-37.49103,149.47816,1.6
2441,-37.49078,149.4041,4.1
2442,-37.4907,148.58583,1.3
2443,-37.49045,149.79375,6.3
2444,-37.49024,149.39679,4.1
2445,-37.49022,148.57951,2.1
2446,-37.48824,149.40787,8.0
2447,-37.48749,149.79643,1.1
2448,-37.48733,149.41222,12.0
2449,-37.48723,149.79257,1.0
2450,-37.48682,149.41693,1.7
2451,-37.4868,149.41931,4.6
2452,-37.48626,149.4119,4.6
2453,-37.48575,149.40474,4.6
2454,-37.48546,149.42117,5.1
2455,-37.48507,149.41637,2.2
2456,-37.48505,149.41109,2.3
2457,-37.48486,148.57294,2.1
2458,-37.48439,148.56668,2.3
2459,-37.48436,148.57294,7.3
2460,-37.48356,149.43027,6.0
2461,-37.48332,149.41046,2.2
2462,-37.48264,149.43466,6.0
2463,-37.48241,149.42516,1.7
2464,-37.48236,149.7971,0.7
2465,-37.48232,149.42757,2.5
2466,-37.48176,149.41985,4.6
2467,-37.4815,149.41975,4.4
2468,-37.48145,148.56926,9.1
2469,-37.48098,148.1115,1.0
2470,-37.48075,149.41963,1.7
2471,-37.48068,149.42479,3.6
2472,-37.48057,148.57155,6.8
2473,-37.48055,149.4243,4.4
2474,-37.47977,148.11365,5.6
2475,-37.4796,149.42886,3.5
2476,-37.47957,148.56709,2.4
2477,-37.479,149.4191,2.2
2478,-37.47891,149.41356,2.3
2479,-37.47779,148.46542,2.4
2480,-37.47747,149.80145,0.7
2481,-37.47733,149.79507,3.2
2482,-37.47729,149.42816,0.8
2483,-37.47721,149.79762,0.7
2484,-37.47704,148.11308,1.5
2485,-37.47685,148.46899,1.8
2486,-37.47634,149.7988,5.6
2487,-37.4763,149.4277,1.1
2488,-37.47603,149.75986,3.2
2489,-37.47558,149.70158,8.4
2490,-37.47528,148.5576,6.1
2491,-37.47506,149.76439,3.2
2492,-37.47499,149.79594,2.7
2493,-37.47496,149.76396,1.0
2494,-37.47493,148.56114,5.7
2495,-37.4747,149.76024,1.0
2496,-37.47467,149.70584,8.4
2497,-37.47465,148.50287,1.8
2498,-37.47429,148.50331,6.4
2499,-37.47278,149.15959,0.9
2500,-37.47207,149.79813,0.5
2501,-37.47198,149.75851,3.2
2502,-37.47194,149.63835,4.0
2503,-37.47153,149.79008,1.7
2504,-37.4714,149.63568,1.9
2505,-37.47128,149.7863,2.1
2506,-37.47101,149.76303,3.2
2507,-37.47063,149.63504,4.6
2508,-37.47062,149.70454,3.2
2509,-37.4703,149.77165,2.1
2510,-37.47006,149.76746,8.8
2511,-37.47006,149.76807,2.1
2512,-37.46981,149.76437,1.8
2513,-37.46971,149.6394,4.6
2514,-37.4697,149.70883,3.7
2515,-37.46957,149.76074,1.8
2516,-37.46911,149.77185,8.8
2517,-37.46873,148.48859,4.4
2518,-37.46824,148.4823,4.4
2519,-37.46817,149.77625,9.7
2520,-37.46803,149.16191,5.9
2521,-37.46796,149.75706,3.6
2522,-37.46778,149.15967,2.8
2523,-37.46775,149.65755,10.5
2524,-37.46748,149.15997,5.3
2525,-37.46722,148.46909,3.7
2526,-37.46722,149.6602,3.5
2527,-37.46722,149.78067,9.7
2528,-37.46717,149.76027,3.4
2529,-37.467,149.76154,3.6
2530,-37.46663,149.63356,4.6
2531,-37.46659,149.65393,2.1
2532,-37.46657,149.16565,1.5
2533,-37.46627,149.63585,1.9
2534,-37.46618,149.16632,5.3
2535,-37.46613,149.70949,4.0
2536,-37.46613,149.78668,2.1
2537,-37.46604,149.65691,3.7
2538,-37.46588,149.7829,2.1
2539,-37.46563,149.77917,2.9
2540,-37.46562,149.70767,3.7
2541,-37.46539,149.7756,2.9
2542,-37.46515,149.77196,2.1
2543,-37.46513,149.66124,6.0
2544,-37.46498,148.49344,3.8
2545,-37.46491,149.16014,1.5
2546,-37.46484,149.77544,1.4
2547,-37.46472,148.55116,4.6
2548,-37.46472,149.71185,3.7
2549,-37.46472,149.76154,2.3
2550,-37.46467,149.64748,2.1
2551,-37.46441,149.76088,1.8
2552,-37.46439,147.84982,1.8
2553,-37.4642,148.55594,1.7
2554,-37.46416,149.66586,6.0
2555,-37.46413,148.47296,9.0
2556,-37.4637,148.54941,1.7
2557,-37.46369,149.67328,2.7
2558,-37.46355,148.54955,4.4
2559,-37.46342,148.48228,3.4
2560,-37.46331,148.48804,6.3
2561,-37.4633,149.16675,2.8
2562,-37.4632,149.67046,9.4
2563,-37.46314,149.66533,2.7
2564,-37.4631,149.76947,2.6
2565,-37.463,149.75996,3.6
